,datetime,muons,IoTPC,lab_temp,Ps,TMP_MSS
626,2024-10-12 20:00:00,1864.7075,1868.337191492428,290.28333333333336,1003.56989425,260.5430998364971
627,2024-10-12 21:00:00,1852.3220689655168,1856.3459659118369,290.4116666666667,1003.4557585078126,260.6398697580503
628,2024-10-12 22:00:00,1844.7460000000003,1848.7475988235296,290.405,1003.4984017369792,260.72541138793594
629,2024-10-12 23:00:00,1843.4654237288137,1848.3491296292784,290.55333333333334,1003.541044966146,260.81095301782165
630,2024-10-13 00:00:00,1840.1025,1845.0479697161916,290.56,1003.5836881953126,260.8964946477073
631,2024-10-13 01:00:00,1833.682372881356,1840.4399109734975,290.59,1004.3084926871056,260.8014198928624
632,2024-10-13 02:00:00,1834.349,1843.8866867124907,290.785,1005.0332971788988,260.70634513801747
633,2024-10-13 03:00:00,1829.0120689655173,1839.7599492825016,290.71166666666664,1005.758101670692,260.6112703831725
634,2024-10-13 04:00:00,1827.6620338983053,1838.9863734856976,290.7866666666667,1005.7890261498586,260.48856482004874
635,2024-10-13 05:00:00,1835.3944067796613,1847.8133555843715,290.94166666666666,1005.8199506290254,260.365859256925
636,2024-10-13 06:00:00,1832.4065,1845.3438370211784,291.0083333333333,1005.850875108192,260.2431536938012
637,2024-10-13 07:00:00,1834.051052631579,1846.50871240114,291.115,1005.322024998817,260.15880184531795
638,2024-10-13 08:00:00,1828.0405000000003,1838.6236283138967,290.9866666666667,1004.793174889442,260.0744499968347
639,2024-10-13 09:00:00,1828.8545,1839.105569220149,291.12,1004.264324780067,259.9900981483515
640,2024-10-13 10:00:00,1845.7960344827588,1859.197495578304,291.0833333333333,1005.7644476759004,260.0667175325927
641,2024-10-13 11:00:00,1835.57,1852.8047929318648,291.19666666666666,1007.2645705717337,260.1433369168339
642,2024-10-13 12:00:00,1833.239,1851.9711445082044,290.895,1008.764693467567,260.2199563010751
643,2024-10-13 13:00:00,1835.018135593221,1852.3606842193265,290.8066666666667,1008.386072048296,260.306278647002
644,2024-10-13 14:00:00,1847.854,1863.2058823666275,290.59833333333336,1008.0074506290252,260.3926009929288
645,2024-10-13 15:00:00,1840.38,1852.694704526812,290.23833333333334,1007.6288292097544,260.4789233388557
646,2024-10-13 16:00:00,1854.0145,1862.0197494090276,289.96,1006.4457727648362,260.6961682541334
647,2024-10-13 17:00:00,1864.245,1869.7105236651169,289.99666666666667,1005.262716319918,260.91341316941106
648,2024-10-13 18:00:00,1867.7045,1869.5967001144436,289.8616666666667,1004.079659875,261.1306580846888
649,2024-10-13 19:00:00,1870.6886440677968,1870.6743169297897,289.68,1003.7428271927084,261.26875696775386
650,2024-10-13 20:00:00,1844.7275,1844.2750617551128,289.75,1003.4059945104168,261.40685585081894
651,2024-10-13 21:00:00,1852.8860000000004,1852.0874078034008,289.83666666666664,1003.0691618281252,261.544954733884
652,2024-10-13 22:00:00,1851.9425000000003,1850.6332434143196,289.7266666666667,1003.1398313798142,261.59201725064605
